id,codigo_ibge,nome,uf
2297,5218789,Rio Quente,GO
2302,5218904,Rubiataba,GO
2308,5219308,Santa Helena de Goiás,GO
2257,5215207,Novo Brasil,GO
2310,5219407,Santa Rita do Araguaia,GO
2059,5200555,Alto Horizonte,GO
8986,3507456,Borebi,SP
2311,5219456,Santa Rita do Novo Destino,GO
2315,5219704,Santa Terezinha de Goiás,GO
2316,5219712,Santo Antônio da Barra,GO
2317,5219738,Santo Antônio de Goiás,GO
2353,5221551,Turvelândia,GO
2284,5217401,Pires do Rio,GO
2320,5219803,São Domingos,GO
2290,5218300,Posse,GO
2324,5220009,São João d'Aliança,GO
2325,5220058,São João da Paraúna,GO
2326,5220108,São Luís de Montes Belos,GO
2309,5219357,Santa Isabel,GO
2343,5221007,Taquaral de Goiás,GO
2329,5220207,São Miguel do Araguaia,GO
2346,5221197,Terezópolis de Goiás,GO
9355,3529401,Mauá,SP
2338,5220504,Serranópolis,GO
2348,5221304,Três Ranchos,GO
2339,5220603,Silvânia,GO
2345,5221080,Teresina de Goiás,GO
2270,5215900,Palminópolis,GO
2350,5221452,Trombas,GO
2354,5221577,Uirapuru,GO
2307,5219258,Santa Fé de Goiás,GO
8847,2807105,Simão Dias,SE
8848,2807204,Siriri,SE
8841,2806701,São Cristóvão,SE
8842,2806800,São Domingos,SE
8843,2806909,São Francisco,SE
8846,2807006,São Miguel do Aleixo,SE
8849,2807303,Telha,SE
8850,2807402,Tobias Barreto,SE
8851,2807501,Tomar do Geru,SE
8852,2807600,Umbaúba,SE
8853,3500105,Adamantina,SP
8854,3500204,Adolfo,SP
8857,3500303,Aguaí,SP
8862,3500709,Agudos,SP
8865,3500758,Alambari,SP
8870,3500808,Alfredo Marcondes,SP
8871,3500907,Altair,SP
8872,3501004,Altinópolis,SP
8873,3501103,Alto Alegre,SP
8875,3501152,Alumínio,SP
8879,3501509,Alvinlândia,SP
8883,3501608,Americana,SP
8886,3501905,Amparo,SP
8884,3501707,Américo Brasiliense,SP
8885,3501806,Américo de Campos,SP
8888,3502002,Analândia,SP
8891,3502101,Andradina,SP
8892,3502200,Angatuba,SP
8893,3502309,Anhembi,SP
8894,3502408,Anhumas,SP
8896,3502507,Aparecida,SP
8897,3502606,Aparecida d'Oeste,SP
8901,3502705,Apiaí,SP
8909,3503000,Aramina,SP
8910,3503109,Arandu,SP
8911,3503158,Arapeí,SP
8912,3503208,Araraquara,SP
8913,3503307,Araras,SP
8906,3502754,Araçariguama,SP
8907,3502804,Araçatuba,SP
8908,3502903,Araçoiaba da Serra,SP
8916,3503356,Arco-Íris,SP
8917,3503406,Arealva,SP
8918,3503505,Areias,SP
8919,3503604,Areiópolis,SP
8920,3503703,Ariranha,SP
8923,3503802,Artur Nogueira,SP
8924,3503901,Arujá,SP
8925,3503950,Aspásia,SP
8926,3504008,Assis,SP
8928,3504107,Atibaia,SP
8930,3504206,Auriflama,SP
8932,3504404,Avanhandava,SP
8933,3504503,Avaré,SP
8931,3504305,Avaí,SP
8937,3504602,Bady Bassitt,SP
8940,3504701,Balbinos,SP
8942,3504909,Bananal,SP
8947,3505104,Barbosa,SP
8948,3505203,Bariri,SP
8949,3505302,Barra Bonita,SP
8950,3505351,Barra do Chapéu,SP
8951,3505401,Barra do Turvo,SP
8954,3505500,Barretos,SP
8955,3505609,Barrinha,SP
8956,3505708,Barueri,SP
8945,3505005,Barão de Antonina,SP
8957,3505807,Bastos,SP
8958,3505906,Batatais,SP
8961,3506003,Bauru,SP
8962,3506102,Bebedouro,SP
8965,3506201,Bento de Abreu,SP
8966,3506300,Bernardino de Campos,SP
8967,3506359,Bertioga,SP
8968,3506409,Bilac,SP
8969,3506508,Birigui,SP
8970,3506607,Biritiba-Mirim,SP
8972,3506706,Boa Esperança do Sul,SP
8975,3506805,Bocaina,SP
8976,3506904,Bofete,SP
8977,3507001,Boituva,SP
8979,3507100,Bom Jesus dos Perdões,SP
8981,3507159,Bom Sucesso de Itararé,SP
8984,3507308,Boracéia,SP
8985,3507407,Borborema,SP
8983,3507209,Borá,SP
8989,3507506,Botucatu,SP
8992,3507605,Bragança Paulista,SP
8995,3507704,Braúna,SP
8996,3507753,Brejo Alegre,SP
8997,3507803,Brodowski,SP
8998,3507902,Brotas,SP
9000,3508009,Buri,SP
9001,3508108,Buritama,SP
9002,3508207,Buritizal,SP
8941,3504800,Bálsamo,SP
9004,3508405,Cabreúva,SP
9003,3508306,Cabrália Paulista,SP
9007,3508603,Cachoeira Paulista,SP
9008,3508702,Caconde,SP
9009,3508801,Cafelândia,SP
9011,3508900,Caiabu,SP
9013,3509007,Caieiras,SP
9014,3509106,Caiuá,SP
9015,3509205,Cajamar,SP
9016,3509254,Cajati,SP
9017,3509304,Cajobi,SP
9018,3509403,Cajuru,SP
9023,3509452,Campina do Monte Alegre,SP
9025,3509502,Campinas,SP
9026,3509601,Campo Limpo Paulista,SP
9028,3509700,Campos do Jordão,SP
9029,3509809,Campos Novos Paulista,SP
9030,3509908,Cananéia,SP
9031,3509957,Canas,SP
9036,3510153,Canitar,SP
9038,3510302,Capela do Alto,SP
9039,3510401,Capivari,SP
9037,3510203,Capão Bonito,SP
9043,3510500,Caraguatatuba,SP
9044,3510609,Carapicuíba,SP
9046,3510708,Cardoso,SP
9049,3510807,Casa Branca,SP
9051,3511003,Castilho,SP
9052,3511102,Catanduva,SP
9053,3511201,Catiguá,SP
9057,3511409,Cerqueira César,SP
9058,3511508,Cerquilho,SP
9059,3511607,Cesário Lange,SP
9061,3511706,Charqueada,SP
9062,3557204,Chavantes,SP
9065,3511904,Clementina,SP
9067,3512001,Colina,SP
9068,3512100,Colômbia,SP
9070,3512209,Conchal,SP
9071,3512308,Conchas,SP
9072,3512407,Cordeirópolis,SP
9073,3512506,Coroados,SP
9075,3512605,Coronel Macedo,SP
9078,3512704,Corumbataí,SP
9080,3512902,Cosmorama,SP
9079,3512803,Cosmópolis,SP
9082,3513009,Cotia,SP
9083,3513108,Cravinhos,SP
9084,3513207,Cristais Paulista,SP
9087,3513405,Cruzeiro,SP
9086,3513306,Cruzália,SP
9088,3513504,Cubatão,SP
9090,3513603,Cunha,SP
9050,3510906,Cássia dos Coqueiros,SP
9033,3510005,Cândido Mota,SP
9034,3510104,Cândido Rodrigues,SP
9093,3513702,Descalvado,SP
9094,3513801,Diadema,SP
9095,3513850,Dirce Reis,SP
9097,3513900,Divinolândia,SP
9098,3514007,Dobrada,SP
9099,3514106,Dois Córregos,SP
9100,3514205,Dolcinópolis,SP
9102,3514304,Dourado,SP
9103,3514403,Dracena,SP
9104,3514502,Duartina,SP
9105,3514601,Dumont,SP
9107,3514700,Echaporã,SP
9108,3514809,Eldorado,SP
9110,3514908,Elias Fausto,SP
9111,3514924,Elisiário,SP
9112,3514957,Embaúba,SP
9113,3515004,Embu,SP
9114,3515103,Embu-Guaçu,SP
9115,3515129,Emilianópolis,SP
9118,3515152,Engenheiro Coelho,SP
9124,3515186,Espírito Santo do Pinhal,SP
9125,3515194,Espírito Santo do Turvo,SP
9126,3557303,Estiva Gerbi,SP
9127,3515202,Estrela d'Oeste,SP
9128,3515301,Estrela do Norte,SP
9129,3515350,Euclides da Cunha Paulista,SP
9131,3515400,Fartura,SP
9135,3515608,Fernando Prestes,SP
9136,3515509,Fernandópolis,SP
9137,3515657,Fernão,SP
9138,3515707,Ferraz de Vasconcelos,SP
9139,3515806,Flora Rica,SP
9140,3515905,Floreal,SP
9142,3516002,Flórida Paulista,SP
9144,3516200,Franca,SP
9145,3516309,Francisco Morato,SP
9146,3516408,Franco da Rocha,SP
9148,3516507,Gabriel Monteiro,SP
9150,3516705,Garça,SP
9152,3516804,Gastão Vidigal,SP
9153,3516853,Gavião Peixoto,SP
9154,3516903,General Salgado,SP
9155,3517000,Getulina,SP
9156,3517109,Glicério,SP
9161,3517307,Guaimbê,SP
9160,3517208,Guaiçara,SP
9165,3517604,Guapiara,SP
9164,3517505,Guapiaçu,SP
9169,3517901,Guaraci,SP
9171,3518008,Guarani d'Oeste,SP
9172,3518107,Guarantã,SP
9175,3518206,Guararapes,SP
9176,3518305,Guararema,SP
9177,3518404,Guaratinguetá,SP
9168,3517802,Guaraçaí,SP
9178,3518503,Guareí,SP
9179,3518602,Guariba,SP
9182,3518701,Guarujá,SP
9183,3518800,Guarulhos,SP
9167,3517703,Guará,SP
9184,3518859,Guatapará,SP
9162,3517406,Guaíra,SP
9185,3518909,Guzolândia,SP
9149,3516606,Gália,SP
9186,3519006,Herculândia,SP
9187,3519055,Holambra,SP
9189,3519071,Hortolândia,SP
9190,3519105,Iacanga,SP
9191,3519204,Iacri,SP
9192,3519253,Iaras,SP
9196,3519501,Ibirarema,SP
9195,3519402,Ibirá,SP
9197,3519600,Ibitinga,SP
9201,3519709,Ibiúna,SP
9202,3519808,Icém,SP
9204,3519907,Iepê,SP
9208,3520103,Igarapava,SP
9209,3520202,Igaratá,SP
9206,3520004,Igaraçu do Tietê,SP
9210,3520301,Iguape,SP
9211,3520426,Ilha Comprida,SP
9213,3520442,Ilha Solteira,SP
9214,3520400,Ilhabela,SP
9216,3520509,Indaiatuba,SP
9217,3520608,Indiana,SP
9218,3520707,Indiaporã,SP
9220,3520806,Inúbia Paulista,SP
9221,3520905,Ipaussu,SP
9222,3521002,Iperó,SP
9223,3521101,Ipeúna,SP
9224,3521150,Ipiguá,SP
9225,3521200,Iporanga,SP
9226,3521309,Ipuã,SP
9227,3521408,Iracemápolis,SP
9230,3521606,Irapuru,SP
9229,3521507,Irapuã,SP
9231,3521705,Itaberá,SP
9235,3521903,Itajobi,SP
9236,3522000,Itaju,SP
9237,3522109,Itanhaém,SP
9238,3522158,Itaóca,SP
9239,3522208,Itapecerica da Serra,SP
9240,3522307,Itapetininga,SP
9242,3522406,Itapeva,SP
9243,3522505,Itapevi,SP
9244,3522604,Itapira,SP
9245,3522653,Itapirapuã Paulista,SP
9247,3522802,Itaporanga,SP
9249,3523008,Itapura,SP
9248,3522901,Itapuí,SP
9250,3523107,Itaquaquecetuba,SP
9252,3523206,Itararé,SP
9253,3523305,Itariri,SP
9254,3523404,Itatiba,SP
9255,3523503,Itatinga,SP
9233,3521804,Itaí,SP
9256,3523602,Itirapina,SP
9257,3523701,Itirapuã,SP
9258,3523800,Itobi,SP
9260,3523909,Itu,SP
9261,3524006,Itupeva,SP
9262,3524105,Ituverava,SP
9246,3522703,Itápolis,SP
9264,3524204,Jaborandi,SP
9265,3524303,Jaboticabal,SP
9267,3524402,Jacareí,SP
9268,3524501,Jaci,SP
9271,3524600,Jacupiranga,SP
9273,3524709,Jaguariúna,SP
9274,3524808,Jales,SP
9276,3524907,Jambeiro,SP
9277,3525003,Jandira,SP
9282,3525102,Jardinópolis,SP
9283,3525201,Jarinu,SP
9285,3525300,Jaú,SP
9286,3525409,Jeriquara,SP
9287,3525508,Joanópolis,SP
9291,3525706,José Bonifácio,SP
9288,3525607,João Ramalho,SP
9294,3525854,Jumirim,SP
9295,3525904,Jundiaí,SP
9298,3526001,Junqueirópolis,SP
9301,3526209,Juquitiba,SP
9299,3526100,Juquiá,SP
9293,3525805,Júlio Mesquita,SP
9309,3526308,Lagoinha,SP
9310,3526407,Laranjal Paulista,SP
9314,3526605,Lavrinhas,SP
9313,3526506,Lavínia,SP
9315,3526704,Leme,SP
9316,3526803,Lençóis Paulista,SP
9317,3526902,Limeira,SP
9318,3527009,Lindóia,SP
9319,3527108,Lins,SP
9321,3527207,Lorena,SP
9322,3527256,Lourdes,SP
9323,3527306,Louveira,SP
9325,3527504,Lucianópolis,SP
9324,3527405,Lucélia,SP
9327,3527702,Luiziânia,SP
9328,3527801,Lupércio,SP
9330,3527900,Lutécia,SP
9326,3527603,Luís Antônio,SP
9331,3528007,Macatuba,SP
9332,3528106,Macaubal,SP
9333,3528205,Macedônia,SP
9335,3528304,Magda,SP
9337,3528403,Mairinque,SP
9338,3528502,Mairiporã,SP
9340,3528601,Manduri,SP
9342,3528700,Marabá Paulista,SP
9343,3528809,Maracaí,SP
9344,3528858,Marapoama,SP
9349,3529104,Marinópolis,SP
9347,3528908,Mariápolis,SP
9356,3529500,Mendonça,SP
9357,3529609,Meridiano,SP
9358,3529658,Mesópolis,SP
9359,3529708,Miguelópolis,SP
9360,3529807,Mineiros do Tietê,SP
9361,3530003,Mira Estrela,SP
9362,3529906,Miracatu,SP
9364,3530102,Mirandópolis,SP
9365,3530201,Mirante do Paranapanema,SP
9366,3530300,Mirassol,SP
9367,3530409,Mirassolândia,SP
9368,3530508,Mococa,SP
9369,3530607,Mogi das Cruzes,SP
9370,3530706,Mogi Guaçu,SP
9372,3530904,Mombuca,SP
9374,3531100,Mongaguá,SP
9376,3531209,Monte Alegre do Sul,SP
9377,3531308,Monte Alto,SP
9378,3531407,Monte Aprazível,SP
9379,3531506,Monte Azul Paulista,SP
9381,3531605,Monte Castelo,SP
9382,3531803,Monte Mor,SP
9384,3531704,Monteiro Lobato,SP
9373,3531001,Monções,SP
9386,3531902,Morro Agudo,SP
9388,3532009,Morungaba,SP
9390,3532058,Motuca,SP
9392,3532108,Murutinga do Sul,SP
9393,3532157,Nantes,SP
9394,3532207,Narandiba,SP
9395,3532306,Natividade da Serra,SP
9396,3532405,Nazaré Paulista,SP
9397,3532504,Neves Paulista,SP
9398,3532603,Nhandeara,SP
9399,3532702,Nipoã,SP
9403,3532801,Nova Aliança,SP
9406,3532827,Nova Campina,SP
9407,3532843,Nova Canaã Paulista,SP
9408,3532868,Nova Castilho,SP
9409,3532900,Nova Europa,SP
9410,3533007,Nova Granada,SP
9411,3533106,Nova Guataporanga,SP
9412,3533205,Nova Independência,SP
9414,3533304,Nova Luzitânia,SP
9415,3533403,Nova Odessa,SP
9418,3533254,Novais,SP
9420,3533502,Novo Horizonte,SP
9421,3533601,Nuporanga,SP
9423,3533700,Ocauçu,SP
9425,3533908,Olímpia,SP
9428,3534005,Onda Verde,SP
9429,3534104,Oriente,SP
9430,3534203,Orindiúva,SP
9431,3534302,Orlândia,SP
9432,3534401,Osasco,SP
9433,3534500,Oscar Bressane,SP
9434,3534609,Osvaldo Cruz,SP
9435,3534708,Ourinhos,SP
9437,3534807,Ouro Verde,SP
9438,3534757,Ouroeste,SP
9439,3534906,Pacaembu,SP
9441,3535002,Palestina,SP
9442,3535101,Palmares Paulista,SP
9443,3535200,Palmeira d'Oeste,SP
9445,3535309,Palmital,SP
9446,3535408,Panorama,SP
9447,3535507,Paraguaçu Paulista,SP
9448,3535606,Paraibuna,SP
9452,3535804,Paranapanema,SP
9454,3535903,Paranapuã,SP
9455,3536000,Parapuã,SP
9449,3535705,Paraíso,SP
9456,3536109,Pardinho,SP
9457,3536208,Pariquera-Açu,SP
9458,3536257,Parisi,SP
9462,3536307,Patrocínio Paulista,SP
9463,3536406,Paulicéia,SP
9465,3536570,Paulistânia,SP
9466,3536604,Paulo de Faria,SP
9464,3536505,Paulínia,SP
9468,3536703,Pederneiras,SP
9469,3536802,Pedra Bela,SP
9471,3536901,Pedranópolis,SP
9472,3537008,Pedregulho,SP
9473,3537107,Pedreira,SP
9474,3537156,Pedrinhas Paulista,SP
9476,3537206,Pedro de Toledo,SP
9477,3537305,Penápolis,SP
9478,3537404,Pereira Barreto,SP
9479,3537503,Pereiras,SP
9480,3537602,Peruíbe,SP
9481,3537701,Piacatu,SP
9483,3537800,Piedade,SP
9484,3537909,Pilar do Sul,SP
9485,3538006,Pindamonhangaba,SP
9486,3538105,Pindorama,SP
9487,3538204,Pinhalzinho,SP
9490,3538303,Piquerobi,SP
9491,3538501,Piquete,SP
9492,3538600,Piracaia,SP
9493,3538709,Piracicaba,SP
9494,3538808,Piraju,SP
9495,3538907,Pirajuí,SP
9497,3539004,Pirangi,SP
9499,3539103,Pirapora do Bom Jesus,SP
9500,3539202,Pirapozinho,SP
9501,3539301,Pirassununga,SP
9502,3539400,Piratininga,SP
9503,3539509,Pitangueiras,SP
9504,3539608,Planalto,SP
9507,3539707,Platina,SP
9514,3540259,Pontalinda,SP
9515,3540309,Pontes Gestal,SP
9516,3540408,Populina,SP
9517,3540507,Porangaba,SP
9518,3540606,Porto Feliz,SP
9519,3540705,Porto Ferreira,SP
9521,3540754,Potim,SP
9522,3540804,Potirendaba,SP
9508,3539806,Poá,SP
9524,3540853,Pracinha,SP
9526,3540903,Pradópolis,SP
9527,3541000,Praia Grande,SP
9528,3541059,Pratânia,SP
9529,3541109,Presidente Alves,SP
9530,3541208,Presidente Bernardes,SP
9531,3541307,Presidente Epitácio,SP
9532,3541406,Presidente Prudente,SP
9533,3541505,Presidente Venceslau,SP
9535,3541604,Promissão,SP
9537,3541653,Quadra,SP
9538,3541703,Quatá,SP
9539,3541802,Queiroz,SP
9540,3541901,Queluz,SP
9541,3542008,Quintana,SP
9543,3542107,Rafard,SP
9544,3542206,Rancharia,SP
9546,3542305,Redenção da Serra,SP
9547,3542404,Regente Feijó,SP
9548,3542503,Reginópolis,SP
9549,3542602,Registro,SP
9550,3542701,Restinga,SP
9552,3542800,Ribeira,SP
9553,3542909,Ribeirão Bonito,SP
9554,3543006,Ribeirão Branco,SP
9555,3543105,Ribeirão Corrente,SP
9556,3543204,Ribeirão do Sul,SP
9557,3543238,Ribeirão dos Índios,SP
9558,3543253,Ribeirão Grande,SP
9559,3543303,Ribeirão Pires,SP
9560,3543402,Ribeirão Preto,SP
9563,3543600,Rifaina,SP
9564,3543709,Rincão,SP
9565,3543808,Rinópolis,SP
9566,3543907,Rio Claro,SP
9567,3544004,Rio das Pedras,SP
9568,3544103,Rio Grande da Serra,SP
9569,3544202,Riolândia,SP
9570,3543501,Riversul,SP
9573,3544251,Rosana,SP
9574,3544301,Roseira,SP
9577,3544509,Rubinéia,SP
9575,3544400,Rubiácea,SP
9580,3544608,Sabino,SP
9581,3544707,Sagres,SP
9582,3544806,Sales,SP
9583,3544905,Sales Oliveira,SP
9584,3545001,Salesópolis,SP
9585,3545100,Salmourão,SP
9586,3545159,Saltinho,SP
9587,3545209,Salto,SP
9588,3545308,Salto de Pirapora,SP
9590,3545407,Salto Grande,SP
9591,3545506,Sandovalina,SP
9592,3545605,Santa Adélia,SP
9593,3545704,Santa Albertina,SP
9596,3546009,Santa Branca,SP
9595,3545803,Santa Bárbara d'Oeste,SP
9597,3546108,Santa Clara d'Oeste,SP
9598,3546207,Santa Cruz da Conceição,SP
9599,3546256,Santa Cruz da Esperança,SP
9601,3546306,Santa Cruz das Palmeiras,SP
9602,3546405,Santa Cruz do Rio Pardo,SP
9604,3546504,Santa Ernestina,SP
9606,3546603,Santa Fé do Sul,SP
9607,3546702,Santa Gertrudes,SP
9608,3546801,Santa Isabel,SP
9610,3546900,Santa Lúcia,SP
9612,3547007,Santa Maria da Serra,SP
9614,3547106,Santa Mercedes,SP
9615,3547403,Santa Rita d'Oeste,SP
9616,3547502,Santa Rita do Passa Quatro,SP
9618,3547601,Santa Rosa de Viterbo,SP
9619,3547650,Santa Salete,SP
9621,3547205,Santana da Ponte Pensa,SP
9622,3547304,Santana de Parnaíba,SP
9624,3547700,Santo Anastácio,SP
9625,3547809,Santo André,SP
9626,3547908,Santo Antônio da Alegria,SP
9628,3548005,Santo Antônio de Posse,SP
9752,3555208,Turiúba,SP
9629,3548054,Santo Antônio do Aracanguá,SP
9630,3548104,Santo Antônio do Jardim,SP
9632,3548203,Santo Antônio do Pinhal,SP
9634,3548302,Santo Expedito,SP
9636,3548500,Santos,SP
9635,3548401,Santópolis do Aguapeí,SP
9680,3551108,Sarapuí,SP
9681,3551207,Sarutaiá,SP
9682,3551306,Sebastianópolis do Sul,SP
9683,3551405,Serra Azul,SP
9684,3551603,Serra Negra,SP
9685,3551504,Serrana,SP
9686,3551702,Sertãozinho,SP
9687,3551801,Sete Barras,SP
9688,3551900,Severínia,SP
9690,3552007,Silveiras,SP
9693,3552106,Socorro,SP
9696,3552205,Sorocaba,SP
9698,3552304,Sud Mennucci,SP
9700,3552403,Sumaré,SP
9703,3552502,Suzano,SP
9702,3552551,Suzanápolis,SP
9639,3548609,São Bento do Sapucaí,SP
9640,3548708,São Bernardo do Campo,SP
9642,3548807,São Caetano do Sul,SP
9643,3548906,São Carlos,SP
9644,3549003,São Francisco,SP
9654,3549409,São Joaquim da Barra,SP
9655,3549508,São José da Bela Vista,SP
9657,3549607,São José do Barreiro,SP
9658,3549706,São José do Rio Pardo,SP
9659,3549805,São José do Rio Preto,SP
9660,3549904,São José dos Campos,SP
9647,3549102,São João da Boa Vista,SP
9648,3549201,São João das Duas Pontes,SP
9649,3549250,São João de Iracema,SP
9652,3549300,São João do Pau d'Alho,SP
9661,3549953,São Lourenço da Serra,SP
9663,3550001,São Luís do Paraitinga,SP
9665,3550100,São Manuel,SP
9667,3550209,São Miguel Arcanjo,SP
9668,3550308,São Paulo,SP
9669,3550407,São Pedro,SP
9670,3550506,São Pedro do Turvo,SP
9671,3550605,São Roque,SP
9673,3550704,São Sebastião,SP
9674,3550803,São Sebastião da Grama,SP
9677,3550902,São Simão,SP
9678,3551009,São Vicente,SP
9705,3552601,Tabapuã,SP
9706,3552700,Tabatinga,SP
9707,3552809,Taboão da Serra,SP
9708,3552908,Taciba,SP
9709,3553005,Taguaí,SP
9710,3553104,Taiaçu,SP
9712,3553203,Taiúva,SP
9714,3553302,Tambaú,SP
9715,3553401,Tanabi,SP
9718,3553609,Tapiratiba,SP
9717,3553500,Tapiraí,SP
9719,3553658,Taquaral,SP
9720,3553708,Taquaritinga,SP
9721,3553807,Taquarituba,SP
9722,3553856,Taquarivaí,SP
9723,3553906,Tarabai,SP
9724,3553955,Tarumã,SP
9725,3554003,Tatuí,SP
9726,3554102,Taubaté,SP
9728,3554201,Tejupá,SP
9729,3554300,Teodoro Sampaio,SP
9732,3554409,Terra Roxa,SP
9735,3554508,Tietê,SP
9736,3554607,Timburi,SP
9738,3554656,Torre de Pedra,SP
9739,3554706,Torrinha,SP
9740,3554755,Trabiju,SP
9741,3554805,Tremembé,SP
9743,3554904,Três Fronteiras,SP
9746,3554953,Tuiuti,SP
9750,3555109,Tupi Paulista,SP
9748,3555000,Tupã,SP
9753,3555307,Turmalina,SP
9755,3555356,Ubarana,SP
9756,3555406,Ubatuba,SP
9757,3555505,Ubirajara,SP
9758,3555604,Uchoa,SP
9759,3555703,União Paulista,SP
9762,3555901,Uru,SP
9763,3556008,Urupês,SP
9761,3555802,Urânia,SP
9767,3556107,Valentim Gentil,SP
9768,3556206,Valinhos,SP
9769,3556305,Valparaíso,SP
9771,3556354,Vargem,SP
9772,3556404,Vargem Grande do Sul,SP
9773,3556453,Vargem Grande Paulista,SP
9777,3556602,Vera Cruz,SP
9783,3556701,Vinhedo,SP
9784,3556800,Viradouro,SP
9785,3556909,Vista Alegre do Alto,SP
9786,3556958,Vitória Brasil,SP
9788,3557006,Votorantim,SP
9789,3557105,Votuporanga,SP
9775,3556503,Várzea Paulista,SP
9790,3557154,Zacarias,SP
8858,3500402,Águas da Prata,SP
8859,3500501,Águas de Lindóia,SP
8860,3500550,Águas de Santa Bárbara,SP
8861,3500600,Águas de São Pedro,SP
8876,3501202,Álvares Florence,SP
8877,3501301,Álvares Machado,SP
8878,3501400,Álvaro de Carvalho,SP
9424,3533809,Óleo,SP
9791,1700251,Abreulândia,TO
9792,1700301,Aguiarnópolis,TO
9793,1700350,Aliança do Tocantins,TO
9794,1700400,Almas,TO
9795,1700707,Alvorada,TO
9797,1701002,Ananás,TO
9798,1701051,Angico,TO
9799,1701101,Aparecida do Rio Negro,TO
9802,1701309,Aragominas,TO
9803,1701903,Araguacema,TO
9806,1702158,Araguanã,TO
9807,1702208,Araguatins,TO
9804,1702000,Araguaçu,TO
9805,1702109,Araguaína,TO
9808,1702307,Arapoema,TO
9809,1702406,Arraias,TO
9810,1702554,Augustinópolis,TO
9811,1702703,Aurora do Tocantins,TO
9812,1702901,Axixá do Tocantins,TO
9813,1703008,Babaçulândia,TO
9814,1703057,Bandeirantes do Tocantins,TO
9816,1703073,Barra do Ouro,TO
9817,1703107,Barrolândia,TO
9818,1703206,Bernardo Sayão,TO
9819,1703305,Bom Jesus do Tocantins,TO
9821,1703602,Brasilândia do Tocantins,TO
9822,1703701,Brejinho de Nazaré,TO
9823,1703800,Buriti do Tocantins,TO
9824,1703826,Cachoeirinha,TO
9825,1703842,Campos Lindos,TO
9827,1703867,Cariri do Tocantins,TO
9828,1703883,Carmolândia,TO
9829,1703891,Carrasco Bonito,TO
9831,1703909,Caseara,TO
9832,1704105,Centenário,TO
9834,1705102,Chapada da Natividade,TO
9833,1704600,Chapada de Areia,TO
9837,1705508,Colinas do Tocantins,TO
9838,1716703,Colméia,TO
9839,1705557,Combinado,TO
9840,1705607,Conceição do Tocantins,TO
9842,1706001,Couto Magalhães,TO
9844,1706100,Cristalândia,TO
9846,1706258,Crixás do Tocantins,TO
9847,1706506,Darcinópolis,TO
9848,1707009,Dianópolis,TO
9849,1707108,Divinópolis do Tocantins,TO
9850,1707207,Dois Irmãos do Tocantins,TO
9851,1707306,Dueré,TO
9853,1707405,Esperantina,TO
9855,1707652,Figueirópolis,TO
9856,1707702,Filadélfia,TO
9857,1708205,Formoso do Araguaia,TO
9932,1718840,Sandolândia,TO
9858,1708254,Fortaleza do Tabocão,TO
9854,1707553,Fátima,TO
9859,1708304,Goianorte,TO
9860,1709005,Goiatins,TO
9861,1709302,Guaraí,TO
9862,1709500,Gurupi,TO
9864,1709807,Ipueiras,TO
9865,1710508,Itacajá,TO
9866,1710706,Itaguatins,TO
9867,1710904,Itapiratins,TO
9868,1711100,Itaporã do Tocantins,TO
9869,1711506,Jaú do Tocantins,TO
9870,1711803,Juarina,TO
9872,1711902,Lagoa da Confusão,TO
9873,1711951,Lagoa do Tocantins,TO
9875,1712157,Lavandeira,TO
9876,1712405,Lizarda,TO
9877,1712454,Luzinópolis,TO
9878,1712504,Marianópolis do Tocantins,TO
9879,1712702,Mateiros,TO
9880,1712801,Maurilândia do Tocantins,TO
9881,1713205,Miracema do Tocantins,TO
9883,1713304,Miranorte,TO
9884,1713601,Monte do Carmo,TO
9886,1713700,Monte Santo do Tocantins,TO
9888,1713957,Muricilândia,TO
9890,1714203,Natividade,TO
9891,1714302,Nazaré,TO
9892,1714880,Nova Olinda,TO
9893,1715002,Nova Rosalândia,TO
9894,1715101,Novo Acordo,TO
9895,1715150,Novo Alegre,TO
9897,1715259,Novo Jardim,TO
9898,1715507,Oliveira de Fátima,TO
9899,1721000,Palmas,TO
9900,1715705,Palmeirante,TO
9887,1713809,Palmeiras do Tocantins,TO
9901,1715754,Palmeirópolis,TO
9903,1716208,Paranã,TO
9902,1716109,Paraíso do Tocantins,TO
9904,1716307,Pau D'Arco,TO
9906,1716505,Pedro Afonso,TO
9908,1716604,Peixe,TO
9910,1716653,Pequizeiro,TO
9912,1717008,Pindorama do Tocantins,TO
9913,1717206,Piraquê,TO
9914,1717503,Pium,TO
9915,1717800,Ponte Alta do Bom Jesus,TO
9916,1717909,Ponte Alta do Tocantins,TO
9919,1718006,Porto Alegre do Tocantins,TO
9921,1718204,Porto Nacional,TO
9922,1718303,Praia Norte,TO
9923,1718402,Presidente Kennedy,TO
9925,1718451,Pugmil,TO
9926,1718501,Recursolândia,TO
9927,1718550,Riachinho,TO
9928,1718659,Rio da Conceição,TO
9929,1718709,Rio dos Bois,TO
9930,1718758,Rio Sono,TO
9931,1718808,Sampaio,TO
9933,1718865,Santa Fé do Araguaia,TO
9934,1718881,Santa Maria do Tocantins,TO
9935,1718899,Santa Rita do Tocantins,TO
9936,1718907,Santa Rosa do Tocantins,TO
9937,1719004,Santa Tereza do Tocantins,TO
9938,1720002,Santa Terezinha do Tocantins,TO
9945,1720655,Silvanópolis,TO
9947,1720853,Sucupira,TO
